backend,image,label,selector,rho,mask_count_raw,mask_count_filtered,fallback_full,sam_latency_ms
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2619.jpg,SeaLake,sam_top3,1.0,1,1,0,102.5512982159853
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2619.jpg,SeaLake,sam_top5,1.0,1,1,0,102.5512982159853
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2619.jpg,SeaLake,sam_all_filtered,1.0,1,1,0,102.5512982159853
mobile_sam,data/eurosat/2750/Residential/Residential_1294.jpg,Residential,sam_top1,0.0078125,12,1,0,147.397693246603
mobile_sam,data/eurosat/2750/Residential/Residential_1294.jpg,Residential,sam_top3,0.0078125,12,1,0,147.397693246603
mobile_sam,data/eurosat/2750/Residential/Residential_1294.jpg,Residential,sam_top5,0.0078125,12,1,0,147.397693246603
mobile_sam,data/eurosat/2750/Residential/Residential_1294.jpg,Residential,sam_all_filtered,0.0078125,12,1,0,147.397693246603
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2830.jpg,HerbaceousVegetation,sam_top1,1.0,2,1,0,94.53060012310743
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2830.jpg,HerbaceousVegetation,sam_top3,1.0,2,1,0,94.53060012310743
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2830.jpg,HerbaceousVegetation,sam_top5,1.0,2,1,0,94.53060012310743
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2830.jpg,HerbaceousVegetation,sam_all_filtered,1.0,2,1,0,94.53060012310743
mobile_sam,data/eurosat/2750/Forest/Forest_2997.jpg,Forest,sam_top1,0.02783203125,2,1,0,96.65516577661037
mobile_sam,data/eurosat/2750/Forest/Forest_2997.jpg,Forest,sam_top3,0.02783203125,2,1,0,96.65516577661037
mobile_sam,data/eurosat/2750/Forest/Forest_2997.jpg,Forest,sam_top5,0.02783203125,2,1,0,96.65516577661037
mobile_sam,data/eurosat/2750/Forest/Forest_2997.jpg,Forest,sam_all_filtered,0.02783203125,2,1,0,96.65516577661037
mobile_sam,data/eurosat/2750/Pasture/Pasture_772.jpg,Pasture,sam_top1,0.011962890625,2,1,0,95.21352220326662
mobile_sam,data/eurosat/2750/Pasture/Pasture_772.jpg,Pasture,sam_top3,0.011962890625,2,1,0,95.21352220326662
mobile_sam,data/eurosat/2750/Pasture/Pasture_772.jpg,Pasture,sam_top5,0.011962890625,2,1,0,95.21352220326662
mobile_sam,data/eurosat/2750/Pasture/Pasture_772.jpg,Pasture,sam_all_filtered,0.011962890625,2,1,0,95.21352220326662
mobile_sam,data/eurosat/2750/Residential/Residential_2166.jpg,Residential,sam_top1,0.00439453125,6,5,0,114.97446242719889
mobile_sam,data/eurosat/2750/Residential/Residential_2166.jpg,Residential,sam_top3,0.026123046875,6,5,0,114.97446242719889
mobile_sam,data/eurosat/2750/Residential/Residential_2166.jpg,Residential,sam_top5,0.0380859375,6,5,0,114.97446242719889
mobile_sam,data/eurosat/2750/Residential/Residential_2166.jpg,Residential,sam_all_filtered,0.0380859375,6,5,0,114.97446242719889
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_316.jpg,PermanentCrop,sam_top1,0.00830078125,10,9,0,151.14856231957674
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_316.jpg,PermanentCrop,sam_top3,0.17626953125,10,9,0,151.14856231957674
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_316.jpg,PermanentCrop,sam_top5,0.394287109375,10,9,0,151.14856231957674
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_316.jpg,PermanentCrop,sam_all_filtered,0.4638671875,10,9,0,151.14856231957674
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2420.jpg,AnnualCrop,sam_top1,0.0458984375,3,3,0,120.66247873008251
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2420.jpg,AnnualCrop,sam_top3,0.443603515625,3,3,0,120.66247873008251
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2420.jpg,AnnualCrop,sam_top5,0.443603515625,3,3,0,120.66247873008251
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2420.jpg,AnnualCrop,sam_all_filtered,0.443603515625,3,3,0,120.66247873008251
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1276.jpg,SeaLake,sam_top1,0.044921875,3,2,0,107.39977564662695
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1276.jpg,SeaLake,sam_top3,0.044921875,3,2,0,107.39977564662695
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1276.jpg,SeaLake,sam_top5,0.044921875,3,2,0,107.39977564662695
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1276.jpg,SeaLake,sam_all_filtered,0.044921875,3,2,0,107.39977564662695
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_2014.jpg,PermanentCrop,sam_top1,0.023193359375,3,2,0,96.85760736465454
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_2014.jpg,PermanentCrop,sam_top3,0.03369140625,3,2,0,96.85760736465454
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_2014.jpg,PermanentCrop,sam_top5,0.03369140625,3,2,0,96.85760736465454
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_2014.jpg,PermanentCrop,sam_all_filtered,0.03369140625,3,2,0,96.85760736465454
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_2230.jpg,PermanentCrop,sam_top1,0.01318359375,12,12,0,157.16370195150375
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_2230.jpg,PermanentCrop,sam_top3,0.047607421875,12,12,0,157.16370195150375
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_2230.jpg,PermanentCrop,sam_top5,0.064208984375,12,12,0,157.16370195150375
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_2230.jpg,PermanentCrop,sam_all_filtered,0.9609375,12,12,0,157.16370195150375
mobile_sam,data/eurosat/2750/Pasture/Pasture_1482.jpg,Pasture,sam_top1,0.080322265625,4,3,0,116.8149746954441
mobile_sam,data/eurosat/2750/Pasture/Pasture_1482.jpg,Pasture,sam_top3,0.310791015625,4,3,0,116.8149746954441
mobile_sam,data/eurosat/2750/Pasture/Pasture_1482.jpg,Pasture,sam_top5,0.310791015625,4,3,0,116.8149746954441
mobile_sam,data/eurosat/2750/Pasture/Pasture_1482.jpg,Pasture,sam_all_filtered,0.310791015625,4,3,0,116.8149746954441
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1849.jpg,SeaLake,sam_top1,1.0,2,1,0,134.8499171435833
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1849.jpg,SeaLake,sam_top3,1.0,2,1,0,134.8499171435833
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1849.jpg,SeaLake,sam_top5,1.0,2,1,0,134.8499171435833
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1849.jpg,SeaLake,sam_all_filtered,1.0,2,1,0,134.8499171435833
mobile_sam,data/eurosat/2750/Pasture/Pasture_1981.jpg,Pasture,sam_top1,0.0390625,2,1,0,102.35292743891478
mobile_sam,data/eurosat/2750/Pasture/Pasture_1981.jpg,Pasture,sam_top3,0.0390625,2,1,0,102.35292743891478
mobile_sam,data/eurosat/2750/Pasture/Pasture_1981.jpg,Pasture,sam_top5,0.0390625,2,1,0,102.35292743891478
mobile_sam,data/eurosat/2750/Pasture/Pasture_1981.jpg,Pasture,sam_all_filtered,0.0390625,2,1,0,102.35292743891478
mobile_sam,data/eurosat/2750/Pasture/Pasture_1754.jpg,Pasture,sam_top1,0.01806640625,7,6,0,122.05396685749292
mobile_sam,data/eurosat/2750/Pasture/Pasture_1754.jpg,Pasture,sam_top3,0.056396484375,7,6,0,122.05396685749292
mobile_sam,data/eurosat/2750/Pasture/Pasture_1754.jpg,Pasture,sam_top5,0.1494140625,7,6,0,122.05396685749292
mobile_sam,data/eurosat/2750/Pasture/Pasture_1754.jpg,Pasture,sam_all_filtered,0.1708984375,7,6,0,122.05396685749292
mobile_sam,data/eurosat/2750/Forest/Forest_1452.jpg,Forest,sam_top1,1.0,1,1,0,114.13638293743134
mobile_sam,data/eurosat/2750/Forest/Forest_1452.jpg,Forest,sam_top3,1.0,1,1,0,114.13638293743134
mobile_sam,data/eurosat/2750/Forest/Forest_1452.jpg,Forest,sam_top5,1.0,1,1,0,114.13638293743134
mobile_sam,data/eurosat/2750/Forest/Forest_1452.jpg,Forest,sam_all_filtered,1.0,1,1,0,114.13638293743134
mobile_sam,data/eurosat/2750/Residential/Residential_2212.jpg,Residential,sam_top1,0.01025390625,5,1,0,137.71079014986753
mobile_sam,data/eurosat/2750/Residential/Residential_2212.jpg,Residential,sam_top3,0.01025390625,5,1,0,137.71079014986753
mobile_sam,data/eurosat/2750/Residential/Residential_2212.jpg,Residential,sam_top5,0.01025390625,5,1,0,137.71079014986753
mobile_sam,data/eurosat/2750/Residential/Residential_2212.jpg,Residential,sam_all_filtered,0.01025390625,5,1,0,137.71079014986753
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2150.jpg,AnnualCrop,sam_top1,0.36376953125,2,2,0,128.50177381187677
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2150.jpg,AnnualCrop,sam_top3,0.9306640625,2,2,0,128.50177381187677
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2150.jpg,AnnualCrop,sam_top5,0.9306640625,2,2,0,128.50177381187677
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_2150.jpg,AnnualCrop,sam_all_filtered,0.9306640625,2,2,0,128.50177381187677
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_936.jpg,AnnualCrop,sam_top1,0.056884765625,8,8,0,141.14876464009285
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_936.jpg,AnnualCrop,sam_top3,0.336669921875,8,8,0,141.14876464009285
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_936.jpg,AnnualCrop,sam_top5,0.567626953125,8,8,0,141.14876464009285
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_936.jpg,AnnualCrop,sam_all_filtered,0.937744140625,8,8,0,141.14876464009285
mobile_sam,data/eurosat/2750/River/River_1295.jpg,River,sam_top1,0.14990234375,7,6,0,112.89282143115997
mobile_sam,data/eurosat/2750/River/River_1295.jpg,River,sam_top3,0.194091796875,7,6,0,112.89282143115997
mobile_sam,data/eurosat/2750/River/River_1295.jpg,River,sam_top5,0.238037109375,7,6,0,112.89282143115997
mobile_sam,data/eurosat/2750/River/River_1295.jpg,River,sam_all_filtered,0.322265625,7,6,0,112.89282143115997
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_56.jpg,SeaLake,sam_top1,1.0,1,1,0,100.96265748143196
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_56.jpg,SeaLake,sam_top3,1.0,1,1,0,100.96265748143196
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_56.jpg,SeaLake,sam_top5,1.0,1,1,0,100.96265748143196
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_56.jpg,SeaLake,sam_all_filtered,1.0,1,1,0,100.96265748143196
mobile_sam,data/eurosat/2750/Forest/Forest_2527.jpg,Forest,sam_top1,1.0,1,1,0,100.6078515201807
mobile_sam,data/eurosat/2750/Forest/Forest_2527.jpg,Forest,sam_top3,1.0,1,1,0,100.6078515201807
mobile_sam,data/eurosat/2750/Forest/Forest_2527.jpg,Forest,sam_top5,1.0,1,1,0,100.6078515201807
mobile_sam,data/eurosat/2750/Forest/Forest_2527.jpg,Forest,sam_all_filtered,1.0,1,1,0,100.6078515201807
mobile_sam,data/eurosat/2750/Pasture/Pasture_1897.jpg,Pasture,sam_top1,0.00830078125,4,3,0,1317.5188284367323
mobile_sam,data/eurosat/2750/Pasture/Pasture_1897.jpg,Pasture,sam_top3,0.332275390625,4,3,0,1317.5188284367323
mobile_sam,data/eurosat/2750/Pasture/Pasture_1897.jpg,Pasture,sam_top5,0.332275390625,4,3,0,1317.5188284367323
mobile_sam,data/eurosat/2750/Pasture/Pasture_1897.jpg,Pasture,sam_all_filtered,0.332275390625,4,3,0,1317.5188284367323
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1401.jpg,AnnualCrop,sam_top1,0.076416015625,9,8,0,2075.288601219654
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1401.jpg,AnnualCrop,sam_top3,0.219970703125,9,8,0,2075.288601219654
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1401.jpg,AnnualCrop,sam_top5,0.9306640625,9,8,0,2075.288601219654
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1401.jpg,AnnualCrop,sam_all_filtered,0.967041015625,9,8,0,2075.288601219654
mobile_sam,data/eurosat/2750/River/River_2357.jpg,River,sam_top1,0.01318359375,6,4,0,140.09719993919134
mobile_sam,data/eurosat/2750/River/River_2357.jpg,River,sam_top3,0.246337890625,6,4,0,140.09719993919134
mobile_sam,data/eurosat/2750/River/River_2357.jpg,River,sam_top5,0.28369140625,6,4,0,140.09719993919134
mobile_sam,data/eurosat/2750/River/River_2357.jpg,River,sam_all_filtered,0.28369140625,6,4,0,140.09719993919134
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1381.jpg,HerbaceousVegetation,sam_top1,0.00537109375,3,1,0,115.9695265814662
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1381.jpg,HerbaceousVegetation,sam_top3,0.00537109375,3,1,0,115.9695265814662
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1381.jpg,HerbaceousVegetation,sam_top5,0.00537109375,3,1,0,115.9695265814662
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1381.jpg,HerbaceousVegetation,sam_all_filtered,0.00537109375,3,1,0,115.9695265814662
mobile_sam,data/eurosat/2750/Forest/Forest_2074.jpg,Forest,sam_top1,1.0,1,1,0,123.58708772808313
mobile_sam,data/eurosat/2750/Forest/Forest_2074.jpg,Forest,sam_top3,1.0,1,1,0,123.58708772808313
mobile_sam,data/eurosat/2750/Forest/Forest_2074.jpg,Forest,sam_top5,1.0,1,1,0,123.58708772808313
mobile_sam,data/eurosat/2750/Forest/Forest_2074.jpg,Forest,sam_all_filtered,1.0,1,1,0,123.58708772808313
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1618.jpg,HerbaceousVegetation,sam_top1,1.0,1,1,0,94.95816938579082
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1618.jpg,HerbaceousVegetation,sam_top3,1.0,1,1,0,94.95816938579082
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1618.jpg,HerbaceousVegetation,sam_top5,1.0,1,1,0,94.95816938579082
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1618.jpg,HerbaceousVegetation,sam_all_filtered,1.0,1,1,0,94.95816938579082
mobile_sam,data/eurosat/2750/Pasture/Pasture_230.jpg,Pasture,sam_top1,0.0263671875,10,9,0,125.84881111979485
mobile_sam,data/eurosat/2750/Pasture/Pasture_230.jpg,Pasture,sam_top3,0.068115234375,10,9,0,125.84881111979485
mobile_sam,data/eurosat/2750/Pasture/Pasture_230.jpg,Pasture,sam_top5,0.1279296875,10,9,0,125.84881111979485
mobile_sam,data/eurosat/2750/Pasture/Pasture_230.jpg,Pasture,sam_all_filtered,0.322998046875,10,9,0,125.84881111979485
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2679.jpg,SeaLake,sam_top1,1.0,1,1,0,147.87887781858444
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2679.jpg,SeaLake,sam_top3,1.0,1,1,0,147.87887781858444
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2679.jpg,SeaLake,sam_top5,1.0,1,1,0,147.87887781858444
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2679.jpg,SeaLake,sam_all_filtered,1.0,1,1,0,147.87887781858444
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_403.jpg,HerbaceousVegetation,sam_top1,0.009521484375,5,4,0,113.36883343756199
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_403.jpg,HerbaceousVegetation,sam_top3,0.056640625,5,4,0,113.36883343756199
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_403.jpg,HerbaceousVegetation,sam_top5,0.068115234375,5,4,0,113.36883343756199
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_403.jpg,HerbaceousVegetation,sam_all_filtered,0.068115234375,5,4,0,113.36883343756199
mobile_sam,data/eurosat/2750/Forest/Forest_43.jpg,Forest,sam_top1,0.009521484375,3,2,0,115.6017454341054
mobile_sam,data/eurosat/2750/Forest/Forest_43.jpg,Forest,sam_top3,0.01806640625,3,2,0,115.6017454341054
mobile_sam,data/eurosat/2750/Forest/Forest_43.jpg,Forest,sam_top5,0.01806640625,3,2,0,115.6017454341054
mobile_sam,data/eurosat/2750/Forest/Forest_43.jpg,Forest,sam_all_filtered,0.01806640625,3,2,0,115.6017454341054
mobile_sam,data/eurosat/2750/Highway/Highway_2122.jpg,Highway,sam_top1,0.01123046875,4,3,0,115.53952097892761
mobile_sam,data/eurosat/2750/Highway/Highway_2122.jpg,Highway,sam_top3,0.058349609375,4,3,0,115.53952097892761
mobile_sam,data/eurosat/2750/Highway/Highway_2122.jpg,Highway,sam_top5,0.058349609375,4,3,0,115.53952097892761
mobile_sam,data/eurosat/2750/Highway/Highway_2122.jpg,Highway,sam_all_filtered,0.058349609375,4,3,0,115.53952097892761
mobile_sam,data/eurosat/2750/Pasture/Pasture_1612.jpg,Pasture,sam_top1,0.036865234375,4,3,0,133.06828401982784
mobile_sam,data/eurosat/2750/Pasture/Pasture_1612.jpg,Pasture,sam_top3,0.0966796875,4,3,0,133.06828401982784
mobile_sam,data/eurosat/2750/Pasture/Pasture_1612.jpg,Pasture,sam_top5,0.0966796875,4,3,0,133.06828401982784
mobile_sam,data/eurosat/2750/Pasture/Pasture_1612.jpg,Pasture,sam_all_filtered,0.0966796875,4,3,0,133.06828401982784
mobile_sam,data/eurosat/2750/Industrial/Industrial_2418.jpg,Industrial,sam_top1,0.080078125,19,18,0,333.2210537046194
mobile_sam,data/eurosat/2750/Industrial/Industrial_2418.jpg,Industrial,sam_top3,0.12890625,19,18,0,333.2210537046194
mobile_sam,data/eurosat/2750/Industrial/Industrial_2418.jpg,Industrial,sam_top5,0.230224609375,19,18,0,333.2210537046194
mobile_sam,data/eurosat/2750/Industrial/Industrial_2418.jpg,Industrial,sam_all_filtered,0.688232421875,19,18,0,333.2210537046194
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1926.jpg,PermanentCrop,sam_top1,0.017333984375,7,6,0,124.59004763513803
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1926.jpg,PermanentCrop,sam_top3,0.078125,7,6,0,124.59004763513803
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1926.jpg,PermanentCrop,sam_top5,0.09521484375,7,6,0,124.59004763513803
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1926.jpg,PermanentCrop,sam_all_filtered,0.098388671875,7,6,0,124.59004763513803
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1615.jpg,PermanentCrop,sam_top1,0.00341796875,5,4,0,95.90199869126081
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1615.jpg,PermanentCrop,sam_top3,0.066162109375,5,4,0,95.90199869126081
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1615.jpg,PermanentCrop,sam_top5,0.082763671875,5,4,0,95.90199869126081
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1615.jpg,PermanentCrop,sam_all_filtered,0.082763671875,5,4,0,95.90199869126081
mobile_sam,data/eurosat/2750/Forest/Forest_1949.jpg,Forest,sam_top1,0.004150390625,3,2,0,103.19108422845602
mobile_sam,data/eurosat/2750/Forest/Forest_1949.jpg,Forest,sam_top3,0.004150390625,3,2,0,103.19108422845602
mobile_sam,data/eurosat/2750/Forest/Forest_1949.jpg,Forest,sam_top5,0.004150390625,3,2,0,103.19108422845602
mobile_sam,data/eurosat/2750/Forest/Forest_1949.jpg,Forest,sam_all_filtered,0.004150390625,3,2,0,103.19108422845602
mobile_sam,data/eurosat/2750/Residential/Residential_1129.jpg,Residential,sam_top1,0.0029296875,8,6,0,130.24849351495504
mobile_sam,data/eurosat/2750/Residential/Residential_1129.jpg,Residential,sam_top3,0.013916015625,8,6,0,130.24849351495504
mobile_sam,data/eurosat/2750/Residential/Residential_1129.jpg,Residential,sam_top5,0.033203125,8,6,0,130.24849351495504
mobile_sam,data/eurosat/2750/Residential/Residential_1129.jpg,Residential,sam_all_filtered,0.04736328125,8,6,0,130.24849351495504
mobile_sam,data/eurosat/2750/Forest/Forest_433.jpg,Forest,sam_top1,0.01123046875,3,1,0,134.27692465484142
mobile_sam,data/eurosat/2750/Forest/Forest_433.jpg,Forest,sam_top3,0.01123046875,3,1,0,134.27692465484142
mobile_sam,data/eurosat/2750/Forest/Forest_433.jpg,Forest,sam_top5,0.01123046875,3,1,0,134.27692465484142
mobile_sam,data/eurosat/2750/Forest/Forest_433.jpg,Forest,sam_all_filtered,0.01123046875,3,1,0,134.27692465484142
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1716.jpg,SeaLake,sam_top1,1.0,1,1,0,102.02217381447554
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1716.jpg,SeaLake,sam_top3,1.0,1,1,0,102.02217381447554
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1716.jpg,SeaLake,sam_top5,1.0,1,1,0,102.02217381447554
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_1716.jpg,SeaLake,sam_all_filtered,1.0,1,1,0,102.02217381447554
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1495.jpg,PermanentCrop,sam_top1,0.04345703125,5,4,0,97.56350889801979
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1495.jpg,PermanentCrop,sam_top3,0.19873046875,5,4,0,97.56350889801979
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1495.jpg,PermanentCrop,sam_top5,0.2197265625,5,4,0,97.56350889801979
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1495.jpg,PermanentCrop,sam_all_filtered,0.2197265625,5,4,0,97.56350889801979
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_573.jpg,PermanentCrop,sam_top1,0.015625,5,4,0,99.90947972983122
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_573.jpg,PermanentCrop,sam_top3,0.06787109375,5,4,0,99.90947972983122
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_573.jpg,PermanentCrop,sam_top5,0.08642578125,5,4,0,99.90947972983122
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_573.jpg,PermanentCrop,sam_all_filtered,0.08642578125,5,4,0,99.90947972983122
mobile_sam,data/eurosat/2750/Highway/Highway_1357.jpg,Highway,sam_top1,0.166259765625,5,4,0,133.4177628159523
mobile_sam,data/eurosat/2750/Highway/Highway_1357.jpg,Highway,sam_top3,0.721923828125,5,4,0,133.4177628159523
mobile_sam,data/eurosat/2750/Highway/Highway_1357.jpg,Highway,sam_top5,0.814453125,5,4,0,133.4177628159523
mobile_sam,data/eurosat/2750/Highway/Highway_1357.jpg,Highway,sam_all_filtered,0.814453125,5,4,0,133.4177628159523
mobile_sam,data/eurosat/2750/River/River_1302.jpg,River,sam_top1,0.058837890625,6,5,0,153.0990106984973
mobile_sam,data/eurosat/2750/River/River_1302.jpg,River,sam_top3,0.40673828125,6,5,0,153.0990106984973
mobile_sam,data/eurosat/2750/River/River_1302.jpg,River,sam_top5,0.746826171875,6,5,0,153.0990106984973
mobile_sam,data/eurosat/2750/River/River_1302.jpg,River,sam_all_filtered,0.746826171875,6,5,0,153.0990106984973
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2316.jpg,SeaLake,sam_top1,1.0,1,1,0,317.74901039898396
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2316.jpg,SeaLake,sam_top3,1.0,1,1,0,317.74901039898396
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2316.jpg,SeaLake,sam_top5,1.0,1,1,0,317.74901039898396
mobile_sam,data/eurosat/2750/SeaLake/SeaLake_2316.jpg,SeaLake,sam_all_filtered,1.0,1,1,0,317.74901039898396
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1466.jpg,PermanentCrop,sam_top1,0.0078125,5,4,0,106.0364693403244
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1466.jpg,PermanentCrop,sam_top3,0.067138671875,5,4,0,106.0364693403244
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1466.jpg,PermanentCrop,sam_top5,0.141357421875,5,4,0,106.0364693403244
mobile_sam,data/eurosat/2750/PermanentCrop/PermanentCrop_1466.jpg,PermanentCrop,sam_all_filtered,0.141357421875,5,4,0,106.0364693403244
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1411.jpg,AnnualCrop,sam_top1,0.370849609375,5,5,0,146.46454248577356
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1411.jpg,AnnualCrop,sam_top3,0.953369140625,5,5,0,146.46454248577356
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1411.jpg,AnnualCrop,sam_top5,0.953369140625,5,5,0,146.46454248577356
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_1411.jpg,AnnualCrop,sam_all_filtered,0.953369140625,5,5,0,146.46454248577356
mobile_sam,data/eurosat/2750/Residential/Residential_1644.jpg,Residential,sam_top1,0.00390625,12,10,0,142.79735833406448
mobile_sam,data/eurosat/2750/Residential/Residential_1644.jpg,Residential,sam_top3,0.015625,12,10,0,142.79735833406448
mobile_sam,data/eurosat/2750/Residential/Residential_1644.jpg,Residential,sam_top5,0.026611328125,12,10,0,142.79735833406448
mobile_sam,data/eurosat/2750/Residential/Residential_1644.jpg,Residential,sam_all_filtered,0.0751953125,12,10,0,142.79735833406448
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_691.jpg,AnnualCrop,sam_top1,0.01806640625,9,9,0,130.70992939174175
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_691.jpg,AnnualCrop,sam_top3,0.267822265625,9,9,0,130.70992939174175
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_691.jpg,AnnualCrop,sam_top5,0.494384765625,9,9,0,130.70992939174175
mobile_sam,data/eurosat/2750/AnnualCrop/AnnualCrop_691.jpg,AnnualCrop,sam_all_filtered,0.9609375,9,9,0,130.70992939174175
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1201.jpg,HerbaceousVegetation,sam_top1,0.460205078125,3,2,0,147.9488518089056
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1201.jpg,HerbaceousVegetation,sam_top3,0.982421875,3,2,0,147.9488518089056
mobile_sam,data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1201.jpg,HerbaceousVegetation,sam_top5,0.982421875,3,2,0,147.9488518089056
