backend,image,label,selector,rho,source_jpg_bytes,full_encoded_bytes,pre_encoded_bytes,rho_bytes_vs_source,rho_bytes_reencoded,jpeg_quality,mask_count_raw,mask_count_filtered,fallback_full,sam_latency_ms,full_pred,full_correct,full_true_prob,pre_pred,pre_correct,pre_true_prob,eta_prob
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Industrial/Industrial_779.jpg,Industrial,sam_top1,0.00537109375,4524,2462,455,0.10057471264367816,0.18480909829406986,90,24,19,0,224.87263195216656,Industrial,1,0.5152146220207214,Forest,0.0,0.07205405086278915,0.13985249599513735
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Industrial/Industrial_779.jpg,Industrial,sam_top3,0.02001953125,4524,2462,734,0.16224580017683465,0.2981316003249391,90,24,19,0,224.87263195216656,Industrial,1,0.5152146220207214,SeaLake,0.0,0.07056257128715515,0.13695762556272556
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Industrial/Industrial_779.jpg,Industrial,sam_top5,0.0283203125,4524,2462,826,0.1825817860300619,0.33549959382615757,90,24,19,0,224.87263195216656,Industrial,1,0.5152146220207214,AnnualCrop,0.0,0.054289501160383224,0.10537259394435385
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Industrial/Industrial_779.jpg,Industrial,sam_all_filtered,0.222900390625,4524,2462,1941,0.4290450928381963,0.7883834281072299,90,24,19,0,224.87263195216656,Industrial,1,0.5152146220207214,Forest,0.0,0.0635383278131485,0.12332399954788753
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_760.jpg,Highway,sam_top1,0.009521484375,3961,1951,462,0.11663721282504418,0.23680164018452077,90,14,8,0,222.6751185953617,Residential,0,0.1897832304239273,Forest,0.0,0.11458723992109299,0.6037795840292861
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_760.jpg,Highway,sam_top3,0.174560546875,3961,1951,1002,0.25296642262055036,0.513582778062532,90,14,8,0,222.6751185953617,Residential,0,0.1897832304239273,PermanentCrop,0.0,0.07863429933786392,0.4143374478462347
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_760.jpg,Highway,sam_top5,0.291259765625,3961,1951,1473,0.3718757889421863,0.7549974372116863,90,14,8,0,222.6751185953617,Residential,0,0.1897832304239273,Industrial,0.0,0.07441439479589462,0.3921020557489292
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_760.jpg,Highway,sam_all_filtered,0.3017578125,3961,1951,1641,0.414289320878566,0.841107124551512,90,14,8,0,222.6751185953617,Residential,0,0.1897832304239273,Industrial,0.0,0.05676860362291336,0.29912339196728177
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1296.jpg,Highway,sam_top1,0.0537109375,3870,1865,528,0.13643410852713178,0.2831099195710456,90,12,11,0,214.0865046530962,Industrial,0,0.15913306176662445,SeaLake,0.0,0.07294414192438126,0.4583845815230842
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1296.jpg,Highway,sam_top3,0.1181640625,3870,1865,1000,0.25839793281653745,0.5361930294906166,90,12,11,0,214.0865046530962,Industrial,0,0.15913306176662445,HerbaceousVegetation,0.0,0.014385082758963108,0.09039656875363497
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1296.jpg,Highway,sam_top5,0.21826171875,3870,1865,1507,0.389405684754522,0.8080428954423593,90,12,11,0,214.0865046530962,Industrial,0,0.15913306176662445,Forest,0.0,0.016146140173077583,0.10146314030428573
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1296.jpg,Highway,sam_all_filtered,0.659912109375,3870,1865,2412,0.6232558139534884,1.2932975871313672,90,12,11,0,214.0865046530962,Industrial,0,0.15913306176662445,Forest,0.0,0.03102896735072136,0.19498755950681504
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1962.jpg,Highway,sam_top1,0.013671875,2948,1226,495,0.16791044776119404,0.40375203915171287,90,4,3,0,330.8568708598614,AnnualCrop,0,0.011595690622925758,SeaLake,0.0,0.12767794728279114,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1962.jpg,Highway,sam_top3,0.37353515625,2948,1226,1329,0.45081411126187243,1.0840130505709624,90,4,3,0,330.8568708598614,AnnualCrop,0,0.011595690622925758,Forest,0.0,0.11073771119117737,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1962.jpg,Highway,sam_top5,0.37353515625,2948,1226,1329,0.45081411126187243,1.0840130505709624,90,4,3,0,330.8568708598614,AnnualCrop,0,0.011595690622925758,Forest,0.0,0.11073771119117737,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1962.jpg,Highway,sam_all_filtered,0.37353515625,2948,1226,1329,0.45081411126187243,1.0840130505709624,90,4,3,0,330.8568708598614,AnnualCrop,0,0.011595690622925758,Forest,0.0,0.11073771119117737,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2620.jpg,HerbaceousVegetation,sam_top1,0.004638671875,3927,1903,397,0.10109498344792463,0.20861797162375198,90,7,4,0,258.13717022538185,Highway,0,0.01173957996070385,Industrial,0.0,0.04396144673228264,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2620.jpg,HerbaceousVegetation,sam_top3,0.04443359375,3927,1903,780,0.19862490450725745,0.4098791382028376,90,7,4,0,258.13717022538185,Highway,0,0.01173957996070385,Pasture,0.0,0.05627036094665527,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2620.jpg,HerbaceousVegetation,sam_top5,0.04931640625,3927,1903,899,0.22892793481028775,0.4724119810825013,90,7,4,0,258.13717022538185,Highway,0,0.01173957996070385,River,0.0,0.028246385976672173,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2620.jpg,HerbaceousVegetation,sam_all_filtered,0.04931640625,3927,1903,899,0.22892793481028775,0.4724119810825013,90,7,4,0,258.13717022538185,Highway,0,0.01173957996070385,River,0.0,0.028246385976672173,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_1661.jpg,River,sam_top1,0.0107421875,2682,1118,459,0.17114093959731544,0.41055456171735244,90,8,5,0,257.16147385537624,Industrial,0,0.1696617305278778,Industrial,0.0,0.07940322905778885,0.46800907199718667
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_1661.jpg,River,sam_top3,0.986572265625,2682,1118,1277,0.4761372110365399,1.1422182468694098,90,8,5,0,257.16147385537624,Industrial,0,0.1696617305278778,SeaLake,0.0,0.24316343665122986,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_1661.jpg,River,sam_top5,0.986572265625,2682,1118,1277,0.4761372110365399,1.1422182468694098,90,8,5,0,257.16147385537624,Industrial,0,0.1696617305278778,SeaLake,0.0,0.24316343665122986,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_1661.jpg,River,sam_all_filtered,0.986572265625,2682,1118,1277,0.4761372110365399,1.1422182468694098,90,8,5,0,257.16147385537624,Industrial,0,0.1696617305278778,SeaLake,0.0,0.24316343665122986,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1304.jpg,Pasture,sam_top1,0.00634765625,2752,1143,402,0.14607558139534885,0.35170603674540685,90,11,6,0,242.3651646822691,AnnualCrop,0,0.20543228089809418,PermanentCrop,0.0,0.1456349790096283,0.7089196419031697
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1304.jpg,Pasture,sam_top3,0.022216796875,2752,1143,595,0.2162063953488372,0.5205599300087489,90,11,6,0,242.3651646822691,AnnualCrop,0,0.20543228089809418,Pasture,1.0,0.15396150946617126,0.749451394849404
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1304.jpg,Pasture,sam_top5,0.132080078125,2752,1143,938,0.34084302325581395,0.820647419072616,90,11,6,0,242.3651646822691,AnnualCrop,0,0.20543228089809418,Pasture,1.0,0.3533366024494171,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1304.jpg,Pasture,sam_all_filtered,0.13916015625,2752,1143,1063,0.3862645348837209,0.9300087489063867,90,11,6,0,242.3651646822691,AnnualCrop,0,0.20543228089809418,Pasture,1.0,0.20759205520153046,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_127.jpg,Residential,sam_top1,0.005126953125,4878,2819,427,0.08753587535875358,0.15147215324583185,90,24,13,0,220.7674141973257,Residential,1,0.5891566276550293,Highway,0.0,0.1907709687948227,0.32380348423496885
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_127.jpg,Residential,sam_top3,0.0244140625,4878,2819,659,0.13509635096350964,0.23377084072366086,90,24,13,0,220.7674141973257,Residential,1,0.5891566276550293,River,0.0,0.04960975423455238,0.08420469516232029
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_127.jpg,Residential,sam_top5,0.046875,4878,2819,823,0.16871668716687166,0.2919474991131607,90,24,13,0,220.7674141973257,Residential,1,0.5891566276550293,River,0.0,0.07388688623905182,0.12541127905687421
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_127.jpg,Residential,sam_all_filtered,0.106201171875,4878,2819,1418,0.2906929069290693,0.5030152536360412,90,24,13,0,220.7674141973257,Residential,1,0.5891566276550293,Forest,0.0,0.06025724485516548,0.10227712296983289
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_2619.jpg,SeaLake,sam_top1,1.0,1578,485,485,0.3073510773130545,1.0,90,1,1,0,220.5906454473734,SeaLake,1,0.29011353850364685,SeaLake,1.0,0.29011353850364685,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_2619.jpg,SeaLake,sam_top3,1.0,1578,485,485,0.3073510773130545,1.0,90,1,1,0,220.5906454473734,SeaLake,1,0.29011353850364685,SeaLake,1.0,0.29011353850364685,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_2619.jpg,SeaLake,sam_top5,1.0,1578,485,485,0.3073510773130545,1.0,90,1,1,0,220.5906454473734,SeaLake,1,0.29011353850364685,SeaLake,1.0,0.29011353850364685,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_2619.jpg,SeaLake,sam_all_filtered,1.0,1578,485,485,0.3073510773130545,1.0,90,1,1,0,220.5906454473734,SeaLake,1,0.29011353850364685,SeaLake,1.0,0.29011353850364685,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_1294.jpg,Residential,sam_top1,0.006103515625,4657,2604,475,0.10199699377281511,0.18241167434715821,90,14,4,0,221.212487667799,Residential,1,0.7135919332504272,River,0.0,0.07443921267986298,0.10431621941238979
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_1294.jpg,Residential,sam_top3,0.018310546875,4657,2604,625,0.1342065707537041,0.24001536098310292,90,14,4,0,221.212487667799,Residential,1,0.7135919332504272,Residential,1.0,0.1613462120294571,0.22610431047688764
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_1294.jpg,Residential,sam_top5,0.069091796875,4657,2604,904,0.1941163839381576,0.34715821812596004,90,14,4,0,221.212487667799,Residential,1,0.7135919332504272,River,0.0,0.1195363700389862,0.16751362293922714
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_1294.jpg,Residential,sam_all_filtered,0.069091796875,4657,2604,904,0.1941163839381576,0.34715821812596004,90,14,4,0,221.212487667799,Residential,1,0.7135919332504272,River,0.0,0.1195363700389862,0.16751362293922714
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2830.jpg,HerbaceousVegetation,sam_top1,0.0068359375,4130,2106,466,0.11283292978208233,0.22127255460588793,90,6,4,0,193.38602013885975,Forest,0,0.04934610426425934,Residential,0.0,0.033336833119392395,0.675571731881128
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2830.jpg,HerbaceousVegetation,sam_top3,0.01513671875,4130,2106,582,0.14092009685230025,0.27635327635327633,90,6,4,0,193.38602013885975,Forest,0,0.04934610426425934,AnnualCrop,0.0,0.026305066421628,0.5330728091676403
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2830.jpg,HerbaceousVegetation,sam_top5,0.02392578125,4130,2106,669,0.16198547215496367,0.3176638176638177,90,6,4,0,193.38602013885975,Forest,0,0.04934610426425934,Forest,0.0,0.02253860794007778,0.4567454366686889
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2830.jpg,HerbaceousVegetation,sam_all_filtered,0.02392578125,4130,2106,669,0.16198547215496367,0.3176638176638177,90,6,4,0,193.38602013885975,Forest,0,0.04934610426425934,Forest,0.0,0.02253860794007778,0.4567454366686889
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Forest/Forest_2997.jpg,Forest,sam_top1,0.02783203125,3026,1248,463,0.15300727032385988,0.37099358974358976,90,3,1,0,189.81840275228024,Pasture,0,0.20090407133102417,Pasture,0.0,0.0880008190870285,0.4380240704133464
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Forest/Forest_2997.jpg,Forest,sam_top3,0.02783203125,3026,1248,463,0.15300727032385988,0.37099358974358976,90,3,1,0,189.81840275228024,Pasture,0,0.20090407133102417,Pasture,0.0,0.0880008190870285,0.4380240704133464
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Forest/Forest_2997.jpg,Forest,sam_top5,0.02783203125,3026,1248,463,0.15300727032385988,0.37099358974358976,90,3,1,0,189.81840275228024,Pasture,0,0.20090407133102417,Pasture,0.0,0.0880008190870285,0.4380240704133464
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Forest/Forest_2997.jpg,Forest,sam_all_filtered,0.02783203125,3026,1248,463,0.15300727032385988,0.37099358974358976,90,3,1,0,189.81840275228024,Pasture,0,0.20090407133102417,Pasture,0.0,0.0880008190870285,0.4380240704133464
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_772.jpg,Pasture,sam_top1,0.00390625,3244,1392,398,0.12268803945745993,0.2859195402298851,90,4,3,0,185.50615943968296,AnnualCrop,0,0.19405245780944824,Forest,0.0,0.10747801512479782,0.5538606227308749
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_772.jpg,Pasture,sam_top3,0.01025390625,3244,1392,501,0.15443896424167694,0.3599137931034483,90,4,3,0,185.50615943968296,AnnualCrop,0,0.19405245780944824,Pasture,1.0,0.1511324644088745,0.7788227271889571
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_772.jpg,Pasture,sam_top5,0.01025390625,3244,1392,501,0.15443896424167694,0.3599137931034483,90,4,3,0,185.50615943968296,AnnualCrop,0,0.19405245780944824,Pasture,1.0,0.1511324644088745,0.7788227271889571
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_772.jpg,Pasture,sam_all_filtered,0.01025390625,3244,1392,501,0.15443896424167694,0.3599137931034483,90,4,3,0,185.50615943968296,AnnualCrop,0,0.19405245780944824,Pasture,1.0,0.1511324644088745,0.7788227271889571
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_2166.jpg,Residential,sam_top1,0.007568359375,4335,2230,403,0.09296424452133795,0.18071748878923766,90,20,13,0,240.864135324955,Residential,1,0.6061871647834778,Forest,0.0,0.056188974529504776,0.0926924517604637
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_2166.jpg,Residential,sam_top3,0.050537109375,4335,2230,828,0.19100346020761247,0.37130044843049326,90,20,13,0,240.864135324955,Residential,1,0.6061871647834778,Industrial,0.0,0.13118726015090942,0.2164137873123193
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_2166.jpg,Residential,sam_top5,0.07470703125,4335,2230,1197,0.27612456747404845,0.5367713004484305,90,20,13,0,240.864135324955,Residential,1,0.6061871647834778,Industrial,0.0,0.13506287336349487,0.22280721402561796
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_2166.jpg,Residential,sam_all_filtered,0.111083984375,4335,2230,1630,0.3760092272202999,0.7309417040358744,90,20,13,0,240.864135324955,Residential,1,0.6061871647834778,River,0.0,0.08257362246513367,0.1362180317602533
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_316.jpg,PermanentCrop,sam_top1,0.0087890625,3420,1568,432,0.12631578947368421,0.2755102040816326,90,15,14,0,258.6360387504101,PermanentCrop,1,0.371766060590744,AnnualCrop,0.0,0.09891225397586823,0.2660604731338159
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_316.jpg,PermanentCrop,sam_top3,0.025634765625,3420,1568,584,0.17076023391812867,0.37244897959183676,90,15,14,0,258.6360387504101,PermanentCrop,1,0.371766060590744,Industrial,0.0,0.14152124524116516,0.38067284844744825
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_316.jpg,PermanentCrop,sam_top5,0.039306640625,3420,1568,768,0.22456140350877193,0.4897959183673469,90,15,14,0,258.6360387504101,PermanentCrop,1,0.371766060590744,AnnualCrop,0.0,0.1431196928024292,0.38497245438437555
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_316.jpg,PermanentCrop,sam_all_filtered,0.451416015625,3420,1568,1748,0.5111111111111111,1.114795918367347,90,15,14,0,258.6360387504101,PermanentCrop,1,0.371766060590744,Industrial,0.0,0.1056717187166214,0.28424251140275375
mobile_sam,/root/autodl-tmp/data/eurosat/2750/AnnualCrop/AnnualCrop_2420.jpg,AnnualCrop,sam_top1,0.046142578125,3385,1561,651,0.19231905465288035,0.4170403587443946,90,3,3,0,227.14244201779366,AnnualCrop,1,0.24179130792617798,PermanentCrop,0.0,0.14971230924129486,0.6191798643440234
mobile_sam,/root/autodl-tmp/data/eurosat/2750/AnnualCrop/AnnualCrop_2420.jpg,AnnualCrop,sam_top3,0.438720703125,3385,1561,1552,0.458493353028065,0.994234465086483,90,3,3,0,227.14244201779366,AnnualCrop,1,0.24179130792617798,Pasture,0.0,0.12335755676031113,0.5101819325861532
mobile_sam,/root/autodl-tmp/data/eurosat/2750/AnnualCrop/AnnualCrop_2420.jpg,AnnualCrop,sam_top5,0.438720703125,3385,1561,1552,0.458493353028065,0.994234465086483,90,3,3,0,227.14244201779366,AnnualCrop,1,0.24179130792617798,Pasture,0.0,0.12335755676031113,0.5101819325861532
mobile_sam,/root/autodl-tmp/data/eurosat/2750/AnnualCrop/AnnualCrop_2420.jpg,AnnualCrop,sam_all_filtered,0.438720703125,3385,1561,1552,0.458493353028065,0.994234465086483,90,3,3,0,227.14244201779366,AnnualCrop,1,0.24179130792617798,Pasture,0.0,0.12335755676031113,0.5101819325861532
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_1276.jpg,SeaLake,sam_top1,0.04541015625,1903,677,659,0.3462953231739359,0.9734121122599705,90,3,2,0,198.20129498839378,Forest,0,0.16573725640773773,PermanentCrop,0.0,0.12071845680475235,0.7283724819709059
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_1276.jpg,SeaLake,sam_top3,0.04541015625,1903,677,659,0.3462953231739359,0.9734121122599705,90,3,2,0,198.20129498839378,Forest,0,0.16573725640773773,PermanentCrop,0.0,0.12071845680475235,0.7283724819709059
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_1276.jpg,SeaLake,sam_top5,0.04541015625,1903,677,659,0.3462953231739359,0.9734121122599705,90,3,2,0,198.20129498839378,Forest,0,0.16573725640773773,PermanentCrop,0.0,0.12071845680475235,0.7283724819709059
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_1276.jpg,SeaLake,sam_all_filtered,0.04541015625,1903,677,659,0.3462953231739359,0.9734121122599705,90,3,2,0,198.20129498839378,Forest,0,0.16573725640773773,PermanentCrop,0.0,0.12071845680475235,0.7283724819709059
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_2014.jpg,PermanentCrop,sam_top1,0.02294921875,4257,2205,500,0.11745360582569885,0.22675736961451248,90,5,2,0,162.1278915554285,Pasture,0,0.16155792772769928,Forest,0.0,0.0743694081902504,0.4603265790558892
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_2014.jpg,PermanentCrop,sam_top3,0.033203125,4257,2205,593,0.13929997650927883,0.26893424036281177,90,5,2,0,162.1278915554285,Pasture,0,0.16155792772769928,River,0.0,0.10147219151258469,0.6280854981230808
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_2014.jpg,PermanentCrop,sam_top5,0.033203125,4257,2205,593,0.13929997650927883,0.26893424036281177,90,5,2,0,162.1278915554285,Pasture,0,0.16155792772769928,River,0.0,0.10147219151258469,0.6280854981230808
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_2014.jpg,PermanentCrop,sam_all_filtered,0.033203125,4257,2205,593,0.13929997650927883,0.26893424036281177,90,5,2,0,162.1278915554285,Pasture,0,0.16155792772769928,River,0.0,0.10147219151258469,0.6280854981230808
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_2230.jpg,PermanentCrop,sam_top1,0.012939453125,3633,1712,445,0.12248830167905313,0.25992990654205606,90,15,15,0,239.05612155795097,AnnualCrop,0,0.3679702877998352,Pasture,0.0,0.12058523297309875,0.32770372220567306
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_2230.jpg,PermanentCrop,sam_top3,0.04736328125,3633,1712,586,0.1612992017616295,0.3422897196261682,90,15,15,0,239.05612155795097,AnnualCrop,0,0.3679702877998352,SeaLake,0.0,0.10726536810398102,0.2915055146037502
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_2230.jpg,PermanentCrop,sam_top5,0.064453125,3633,1712,688,0.18937517203413157,0.40186915887850466,90,15,15,0,239.05612155795097,AnnualCrop,0,0.3679702877998352,SeaLake,0.0,0.12340748310089111,0.335373499416945
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_2230.jpg,PermanentCrop,sam_all_filtered,0.971435546875,3633,1712,2059,0.5667492430498211,1.2026869158878504,90,15,15,0,239.05612155795097,AnnualCrop,0,0.3679702877998352,PermanentCrop,1.0,0.41395682096481323,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1482.jpg,Pasture,sam_top1,0.08056640625,2793,1122,566,0.20264948084496956,0.5044563279857398,90,4,3,0,229.75599206984043,AnnualCrop,0,0.16156643629074097,SeaLake,0.0,0.13136352598667145,0.8130619762527969
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1482.jpg,Pasture,sam_top3,0.30859375,2793,1122,1079,0.38632295023272467,0.9616755793226381,90,4,3,0,229.75599206984043,AnnualCrop,0,0.16156643629074097,River,0.0,0.03820619732141495,0.23647360304873213
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1482.jpg,Pasture,sam_top5,0.30859375,2793,1122,1079,0.38632295023272467,0.9616755793226381,90,4,3,0,229.75599206984043,AnnualCrop,0,0.16156643629074097,River,0.0,0.03820619732141495,0.23647360304873213
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1482.jpg,Pasture,sam_all_filtered,0.30859375,2793,1122,1079,0.38632295023272467,0.9616755793226381,90,4,3,0,229.75599206984043,AnnualCrop,0,0.16156643629074097,River,0.0,0.03820619732141495,0.23647360304873213
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_1849.jpg,SeaLake,sam_top1,1.0,1827,613,613,0.3355227148330597,1.0,90,1,1,0,209.27139557898045,SeaLake,1,0.21515430510044098,SeaLake,1.0,0.21515430510044098,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_1849.jpg,SeaLake,sam_top3,1.0,1827,613,613,0.3355227148330597,1.0,90,1,1,0,209.27139557898045,SeaLake,1,0.21515430510044098,SeaLake,1.0,0.21515430510044098,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_1849.jpg,SeaLake,sam_top5,1.0,1827,613,613,0.3355227148330597,1.0,90,1,1,0,209.27139557898045,SeaLake,1,0.21515430510044098,SeaLake,1.0,0.21515430510044098,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_1849.jpg,SeaLake,sam_all_filtered,1.0,1827,613,613,0.3355227148330597,1.0,90,1,1,0,209.27139557898045,SeaLake,1,0.21515430510044098,SeaLake,1.0,0.21515430510044098,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1981.jpg,Pasture,sam_top1,0.038818359375,2862,1225,591,0.20649895178197064,0.48244897959183675,90,3,2,0,153.88401597738266,SeaLake,0,0.18220707774162292,Industrial,0.0,0.14503633975982666,0.795997288126722
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1981.jpg,Pasture,sam_top3,0.055908203125,2862,1225,713,0.24912648497554157,0.5820408163265306,90,3,2,0,153.88401597738266,SeaLake,0,0.18220707774162292,Industrial,0.0,0.15105575323104858,0.8290334003668717
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1981.jpg,Pasture,sam_top5,0.055908203125,2862,1225,713,0.24912648497554157,0.5820408163265306,90,3,2,0,153.88401597738266,SeaLake,0,0.18220707774162292,Industrial,0.0,0.15105575323104858,0.8290334003668717
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1981.jpg,Pasture,sam_all_filtered,0.055908203125,2862,1225,713,0.24912648497554157,0.5820408163265306,90,3,2,0,153.88401597738266,SeaLake,0,0.18220707774162292,Industrial,0.0,0.15105575323104858,0.8290334003668717
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1754.jpg,Pasture,sam_top1,0.01806640625,3428,1561,443,0.12922987164527422,0.2837924407431134,90,13,11,0,229.2100079357624,AnnualCrop,0,0.1893831342458725,Pasture,1.0,0.16735972464084625,0.8837097627899976
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1754.jpg,Pasture,sam_top3,0.03662109375,3428,1561,591,0.17240373395565928,0.37860345932094813,90,13,11,0,229.2100079357624,AnnualCrop,0,0.1893831342458725,SeaLake,0.0,0.13826003670692444,0.7300546442927915
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1754.jpg,Pasture,sam_top5,0.068359375,3428,1561,855,0.24941656942823803,0.5477258167841127,90,13,11,0,229.2100079357624,AnnualCrop,0,0.1893831342458725,Pasture,1.0,0.15710893273353577,0.8295824934947177
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1754.jpg,Pasture,sam_all_filtered,0.1943359375,3428,1561,1426,0.4159859976662777,0.9135169762972454,90,13,11,0,229.2100079357624,AnnualCrop,0,0.1893831342458725,AnnualCrop,0.0,0.1102871224284172,0.5823492301338383
