backend,image,label,selector,rho,source_jpg_bytes,full_encoded_bytes,pre_encoded_bytes,rho_bytes_vs_source,rho_bytes_reencoded,jpeg_quality,mask_count_raw,mask_count_filtered,fallback_full,sam_latency_ms,full_pred,full_correct,full_true_prob,pre_pred,pre_correct,pre_true_prob,eta_prob,zip_key,image_bytes,pre_payload_fraction,pre_payload_model,pre_utility_factor,pre_utility_model,arrival_s,seed,half_life_s,value0,prefill_tokens,decode_tokens,pre_value_factor
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Industrial/Industrial_2418.jpg,Industrial,sam_top3,0.1298828125,4437,2338,1026,0.2312373225152129,0.4388366124893071,90,24,24,0,234.5537319779396,Residential,0,0.1493173837661743,SeaLake,0.0,0.099079705774784,0.6635510432592321,2750/Industrial/Industrial_2418.jpg,4437,0.2312373225152129,measured-jpeg-bytes-vs-source,0.6635510432592321,per-image-clip-probability-retention,72223.84046484706,2,3600.0,1.0,1,25,0.6635510432592321
mobile_sam,/root/autodl-tmp/data/eurosat/2750/AnnualCrop/AnnualCrop_143.jpg,AnnualCrop,sam_top3,0.251953125,3241,1491,1189,0.3668620796050602,0.7974513749161637,90,8,7,0,269.7378285229206,AnnualCrop,1,0.4574595987796783,SeaLake,0.0,0.1012430936098098,0.2213159235916931,2750/AnnualCrop/AnnualCrop_143.jpg,3241,0.3668620796050602,measured-jpeg-bytes-vs-source,0.2213159235916931,per-image-clip-probability-retention,72342.20453841191,2,3600.0,1.0,1,25,0.2213159235916931
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_1240.jpg,Residential,sam_top3,0.018798828125,4586,2527,537,0.1170955080680331,0.2125049465769687,90,14,7,0,229.5058723539114,Residential,1,0.9196017384529114,Pasture,0.0,0.084406204521656,0.0917856078259013,2750/Residential/Residential_1240.jpg,4586,0.1170955080680331,measured-jpeg-bytes-vs-source,0.0917856078259013,per-image-clip-probability-retention,72745.10895637558,2,3600.0,1.0,1,25,0.0917856078259013
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_1495.jpg,PermanentCrop,sam_top3,0.19921875,3091,1332,1122,0.3629893238434163,0.8423423423423423,90,4,3,0,167.79644787311554,PermanentCrop,1,0.3470838367938995,River,0.0,0.0792669132351875,0.2283797308667436,2750/PermanentCrop/PermanentCrop_1495.jpg,3091,0.3629893238434163,measured-jpeg-bytes-vs-source,0.2283797308667436,per-image-clip-probability-retention,73159.9010995413,2,3600.0,1.0,1,25,0.2283797308667436
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_1352.jpg,Residential,sam_top3,0.067138671875,4302,2255,810,0.1882845188284518,0.3592017738359201,90,15,8,0,230.00022768974304,Residential,1,0.5672897100448608,Industrial,0.0,0.0920735821127891,0.1623043402382674,2750/Residential/Residential_1352.jpg,4302,0.1882845188284518,measured-jpeg-bytes-vs-source,0.1623043402382674,per-image-clip-probability-retention,73687.22595819083,2,3600.0,1.0,1,25,0.1623043402382674
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1897.jpg,Pasture,sam_top3,0.330322265625,2790,1185,1134,0.4064516129032258,0.9569620253164556,90,5,4,0,225.3137826919556,Pasture,1,0.2870413362979889,Forest,0.0,0.0939870253205299,0.3274337645326396,2750/Pasture/Pasture_1897.jpg,2790,0.4064516129032258,measured-jpeg-bytes-vs-source,0.3274337645326396,per-image-clip-probability-retention,73754.82150332144,2,3600.0,1.0,1,25,0.3274337645326396
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Forest/Forest_1639.jpg,Forest,sam_top3,1.0,2377,825,825,0.347076146403029,1.0,90,1,1,0,217.5966519862413,SeaLake,0,0.1157195717096328,SeaLake,0.0,0.1157195717096328,1.0,2750/Forest/Forest_1639.jpg,2377,0.347076146403029,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,74004.91024037972,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2588.jpg,HerbaceousVegetation,sam_top3,0.02294921875,4168,2180,603,0.1446737044145873,0.2766055045871559,90,5,3,0,228.5505160689354,Pasture,0,0.0502514839172363,SeaLake,0.0,0.0383983924984931,0.764124549271718,2750/HerbaceousVegetation/HerbaceousVegetation_2588.jpg,4168,0.1446737044145873,measured-jpeg-bytes-vs-source,0.764124549271718,per-image-clip-probability-retention,74077.9724593384,2,3600.0,1.0,1,25,0.764124549271718
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_56.jpg,SeaLake,sam_top3,1.0,1545,491,491,0.317799352750809,1.0,90,1,1,0,212.00735121965408,Forest,0,0.1860720664262771,Forest,0.0,0.1860720664262771,1.0,2750/SeaLake/SeaLake_56.jpg,1545,0.317799352750809,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,74270.5150555264,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_2246.jpg,SeaLake,sam_top3,0.2265625,2273,843,872,0.3836339639243291,1.0344009489916963,90,2,1,0,224.8458582907915,SeaLake,1,0.2147987633943557,SeaLake,1.0,0.2173472195863723,1.0,2750/SeaLake/SeaLake_2246.jpg,2273,0.3836339639243291,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,74279.6514316995,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_1295.jpg,River,sam_top3,0.215576171875,2967,1290,1049,0.3535557802494102,0.8131782945736434,90,6,5,0,208.7828330695629,Highway,0,0.0174554735422134,Forest,0.0,0.1514531224966049,1.0,2750/River/River_1295.jpg,2967,0.3535557802494102,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,74364.92278070394,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1926.jpg,HerbaceousVegetation,sam_top3,0.00341796875,3431,1505,397,0.1157097056251821,0.2637873754152824,90,2,1,0,197.1843484789133,Forest,0,0.0331353917717933,Highway,0.0,0.0581297501921653,1.0,2750/HerbaceousVegetation/HerbaceousVegetation_1926.jpg,3431,0.1157097056251821,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,74557.2851215025,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_2818.jpg,SeaLake,sam_top3,1.0,1731,509,509,0.2940496822645869,1.0,90,1,1,0,222.0171801745892,SeaLake,1,0.3325713276863098,SeaLake,1.0,0.3325713276863098,1.0,2750/SeaLake/SeaLake_2818.jpg,1731,0.2940496822645869,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,74853.09701996595,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1641.jpg,Highway,sam_top3,0.04638671875,3848,1835,741,0.1925675675675675,0.4038147138964578,90,7,6,0,185.42037159204483,Highway,1,0.5094689726829529,Industrial,0.0,0.0671532303094863,0.1318102453930525,2750/Highway/Highway_1641.jpg,3848,0.1925675675675675,measured-jpeg-bytes-vs-source,0.1318102453930525,per-image-clip-probability-retention,74953.97327633285,2,3600.0,1.0,1,25,0.1318102453930525
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_234.jpg,SeaLake,sam_top3,1.0,1625,509,509,0.3132307692307692,1.0,90,1,1,0,200.6616946309805,Forest,0,0.1368371099233627,Forest,0.0,0.1368371099233627,1.0,2750/SeaLake/SeaLake_234.jpg,1625,0.3132307692307692,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,75473.9023257125,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_237.jpg,Pasture,sam_top3,0.173828125,3499,1630,1103,0.3152329236924835,0.6766871165644172,90,11,10,0,223.4282363206148,AnnualCrop,0,0.1401068270206451,PermanentCrop,0.0,0.1307049840688705,0.9328951832562076,2750/Pasture/Pasture_237.jpg,3499,0.3152329236924835,measured-jpeg-bytes-vs-source,0.9328951832562076,per-image-clip-probability-retention,75888.6794048486,2,3600.0,1.0,1,25,0.9328951832562076
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Forest/Forest_2400.jpg,Forest,sam_top3,0.009765625,2774,1007,484,0.1744772891131939,0.4806355511420059,90,2,1,0,203.86997796595097,SeaLake,0,0.0423862747848033,SeaLake,0.0,0.0703998729586601,1.0,2750/Forest/Forest_2400.jpg,2774,0.1744772891131939,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,76011.38168161594,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_2216.jpg,River,sam_top3,0.165771484375,3282,1469,964,0.2937233394271785,0.6562287270251872,90,7,6,0,198.7486481666565,PermanentCrop,0,0.2384849041700363,River,1.0,0.2305124998092651,0.966570612137836,2750/River/River_2216.jpg,3282,0.2937233394271785,measured-jpeg-bytes-vs-source,0.966570612137836,per-image-clip-probability-retention,76538.11610806767,2,3600.0,1.0,1,25,0.966570612137836
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1956.jpg,HerbaceousVegetation,sam_top3,0.0478515625,3883,1934,704,0.1813031161473088,0.3640124095139607,90,4,3,0,198.7137254327536,Forest,0,0.1022326350212097,SeaLake,0.0,0.0275526698678731,0.269509534427602,2750/HerbaceousVegetation/HerbaceousVegetation_1956.jpg,3883,0.1813031161473088,measured-jpeg-bytes-vs-source,0.269509534427602,per-image-clip-probability-retention,78046.40178731039,2,3600.0,1.0,1,25,0.269509534427602
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Forest/Forest_1436.jpg,Forest,sam_top3,1.0,2549,938,938,0.3679874460572773,1.0,90,1,1,0,214.2215091735125,SeaLake,0,0.1358970701694488,SeaLake,0.0,0.1358970701694488,1.0,2750/Forest/Forest_1436.jpg,2549,0.3679874460572773,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,78387.33644517393,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Industrial/Industrial_2255.jpg,Industrial,sam_top3,0.015869140625,4427,2352,640,0.1445674271515699,0.272108843537415,90,14,9,0,272.50866778194904,Industrial,1,0.6917679309844971,Pasture,0.0,0.0907073318958282,0.1311239330894352,2750/Industrial/Industrial_2255.jpg,4427,0.1445674271515699,measured-jpeg-bytes-vs-source,0.1311239330894352,per-image-clip-probability-retention,78715.78609668817,2,3600.0,1.0,1,25,0.1311239330894352
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_2317.jpg,River,sam_top3,0.469970703125,2810,1173,1226,0.4362989323843416,1.0451832907075873,90,9,7,0,234.2065442353487,SeaLake,0,0.0889749899506568,Forest,0.0,0.2449611723423004,1.0,2750/River/River_2317.jpg,2810,0.4362989323843416,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,78880.90885591117,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_532.jpg,PermanentCrop,sam_top3,0.056884765625,3581,1634,637,0.1778832728288187,0.3898408812729498,90,10,8,0,223.21998327970505,PermanentCrop,1,0.4727725684642792,Industrial,0.0,0.1183582246303558,0.2503491795533363,2750/PermanentCrop/PermanentCrop_532.jpg,3581,0.1778832728288187,measured-jpeg-bytes-vs-source,0.2503491795533363,per-image-clip-probability-retention,78983.29823165489,2,3600.0,1.0,1,25,0.2503491795533363
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1283.jpg,HerbaceousVegetation,sam_top3,0.036376953125,3152,1351,640,0.2030456852791878,0.4737231680236861,90,3,2,0,261.3220103085041,Forest,0,0.0620533898472785,SeaLake,0.0,0.0494068302214145,0.7961987305288423,2750/HerbaceousVegetation/HerbaceousVegetation_1283.jpg,3152,0.2030456852791878,measured-jpeg-bytes-vs-source,0.7961987305288423,per-image-clip-probability-retention,80003.83976447037,2,3600.0,1.0,1,25,0.7961987305288423
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_550.jpg,HerbaceousVegetation,sam_top3,0.10400390625,3237,1427,818,0.2527031201729997,0.5732305536089699,90,6,5,0,243.85240860283372,Pasture,0,0.0487404316663742,SeaLake,0.0,0.0310816466808319,0.6376974027145309,2750/HerbaceousVegetation/HerbaceousVegetation_550.jpg,3237,0.2527031201729997,measured-jpeg-bytes-vs-source,0.6376974027145309,per-image-clip-probability-retention,80067.61622764585,2,3600.0,1.0,1,25,0.6376974027145309
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_1119.jpg,River,sam_top3,0.0458984375,3099,1358,655,0.2113585027428202,0.4823269513991163,90,8,7,0,230.14539666473863,PermanentCrop,0,0.0690264776349067,Industrial,0.0,0.068127304315567,0.986973501326612,2750/River/River_1119.jpg,3099,0.2113585027428202,measured-jpeg-bytes-vs-source,0.986973501326612,per-image-clip-probability-retention,80376.73247204829,2,3600.0,1.0,1,25,0.986973501326612
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_2010.jpg,River,sam_top3,0.235595703125,3502,1666,1282,0.366076527698458,0.7695078031212484,90,15,12,0,214.2246495932341,AnnualCrop,0,0.0297260917723178,Residential,0.0,0.0676359832286834,1.0,2750/River/River_2010.jpg,3502,0.366076527698458,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,80533.20319387222,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_1993.jpg,Residential,sam_top3,0.023681640625,4595,2525,713,0.1551686615886833,0.2823762376237623,90,20,4,0,248.932383954525,Residential,1,0.8944607377052307,Forest,0.0,0.0523089505732059,0.0584809912477615,2750/Residential/Residential_1993.jpg,4595,0.1551686615886833,measured-jpeg-bytes-vs-source,0.0584809912477615,per-image-clip-probability-retention,80540.85890692688,2,3600.0,1.0,1,25,0.0584809912477615
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_555.jpg,Highway,sam_top3,0.125244140625,3757,1768,900,0.239552834708544,0.5090497737556561,90,12,9,0,266.218438744545,Highway,1,0.4712843596935272,SeaLake,0.0,0.1073332205414772,0.2277461968211192,2750/Highway/Highway_555.jpg,3757,0.239552834708544,measured-jpeg-bytes-vs-source,0.2277461968211192,per-image-clip-probability-retention,80790.06387106756,2,3600.0,1.0,1,25,0.2277461968211192
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Forest/Forest_2997.jpg,Forest,sam_top3,0.02783203125,3026,1248,463,0.1530072703238598,0.3709935897435897,90,3,1,0,189.81840275228024,Pasture,0,0.2009040713310241,Pasture,0.0,0.0880008190870285,0.4380240704133464,2750/Forest/Forest_2997.jpg,3026,0.1530072703238598,measured-jpeg-bytes-vs-source,0.4380240704133464,per-image-clip-probability-retention,80795.54350898086,2,3600.0,1.0,1,25,0.4380240704133464
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_1716.jpg,SeaLake,sam_top3,1.0,1373,429,429,0.3124544792425346,1.0,90,1,1,0,209.2797923833132,Forest,0,0.2228061556816101,Forest,0.0,0.2228061556816101,1.0,2750/SeaLake/SeaLake_1716.jpg,1373,0.3124544792425346,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,81293.3980258828,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/AnnualCrop/AnnualCrop_2492.jpg,AnnualCrop,sam_top3,0.198486328125,3728,1834,1315,0.3527360515021459,0.7170119956379498,90,9,9,0,237.81034722924232,AnnualCrop,1,0.2938145995140075,River,0.0,0.1192477494478225,0.4058605312502092,2750/AnnualCrop/AnnualCrop_2492.jpg,3728,0.3527360515021459,measured-jpeg-bytes-vs-source,0.4058605312502092,per-image-clip-probability-retention,81317.67619235894,2,3600.0,1.0,1,25,0.4058605312502092
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_2290.jpg,Residential,sam_top3,0.01318359375,3665,1656,713,0.1945429740791268,0.4305555555555556,90,12,6,0,246.1080122739077,Residential,1,0.7980425357818604,River,0.0,0.0870525240898132,0.1090825616262746,2750/Residential/Residential_2290.jpg,3665,0.1945429740791268,measured-jpeg-bytes-vs-source,0.1090825616262746,per-image-clip-probability-retention,81324.71515517193,2,3600.0,1.0,1,25,0.1090825616262746
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_2014.jpg,PermanentCrop,sam_top3,0.033203125,4257,2205,593,0.1392999765092788,0.2689342403628117,90,5,2,0,162.1278915554285,Pasture,0,0.1615579277276992,River,0.0,0.1014721915125846,0.6280854981230808,2750/PermanentCrop/PermanentCrop_2014.jpg,4257,0.1392999765092788,measured-jpeg-bytes-vs-source,0.6280854981230808,per-image-clip-probability-retention,81622.3431289373,2,3600.0,1.0,1,25,0.6280854981230808
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_783.jpg,HerbaceousVegetation,sam_top3,0.097412109375,4207,2149,912,0.2167815545519372,0.4243834341554211,90,6,4,0,271.5339995920658,Residential,0,0.0122893201187253,River,0.0,0.0166144538670778,1.0,2750/HerbaceousVegetation/HerbaceousVegetation_783.jpg,4207,0.2167815545519372,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,81807.42725582524,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_1357.jpg,Highway,sam_top3,0.72216796875,3123,1365,1645,0.5267371117515209,1.205128205128205,90,5,4,0,266.5224149823189,PermanentCrop,0,0.1639330387115478,SeaLake,0.0,0.0711610466241836,0.4340860584509551,2750/Highway/Highway_1357.jpg,3123,0.5267371117515209,measured-jpeg-bytes-vs-source,0.4340860584509551,per-image-clip-probability-retention,82329.77202786971,2,3600.0,1.0,1,25,0.4340860584509551
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_1486.jpg,PermanentCrop,sam_top3,0.065673828125,4247,2193,909,0.2140334353661408,0.414500683994528,90,19,19,0,197.9287713766098,AnnualCrop,0,0.384212464094162,AnnualCrop,0.0,0.1405519694089889,0.3658183493353374,2750/PermanentCrop/PermanentCrop_1486.jpg,4247,0.2140334353661408,measured-jpeg-bytes-vs-source,0.3658183493353374,per-image-clip-probability-retention,82339.11386013443,2,3600.0,1.0,1,25,0.3658183493353374
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_1302.jpg,River,sam_top3,0.40625,3671,1746,1292,0.3519476981748842,0.7399770904925544,90,15,12,0,314.2389338463545,Residential,0,0.2524493336677551,Forest,0.0,0.1664663851261139,0.6594051277837709,2750/River/River_1302.jpg,3671,0.3519476981748842,measured-jpeg-bytes-vs-source,0.6594051277837709,per-image-clip-probability-retention,83186.60251083797,2,3600.0,1.0,1,25,0.6594051277837709
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_148.jpg,SeaLake,sam_top3,1.0,1591,504,504,0.316781898177247,1.0,90,1,1,0,212.6985192298889,Forest,0,0.1568933725357055,Forest,0.0,0.1568933725357055,1.0,2750/SeaLake/SeaLake_148.jpg,1591,0.316781898177247,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,83230.19454778035,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_334.jpg,HerbaceousVegetation,sam_top3,0.01123046875,3928,1906,492,0.125254582484725,0.2581322140608604,90,4,2,0,192.04825535416603,Forest,0,0.0606811083853244,Residential,0.0,0.0376152321696281,0.6198837359853707,2750/HerbaceousVegetation/HerbaceousVegetation_334.jpg,3928,0.125254582484725,measured-jpeg-bytes-vs-source,0.6198837359853707,per-image-clip-probability-retention,83318.63466097893,2,3600.0,1.0,1,25,0.6198837359853707
mobile_sam,/root/autodl-tmp/data/eurosat/2750/PermanentCrop/PermanentCrop_1466.jpg,PermanentCrop,sam_top3,0.024169921875,3803,1837,689,0.1811727583486721,0.3750680457267283,90,9,8,0,170.74598371982574,AnnualCrop,0,0.3950474262237549,AnnualCrop,0.0,0.1520888358354568,0.3849888032160314,2750/PermanentCrop/PermanentCrop_1466.jpg,3803,0.1811727583486721,measured-jpeg-bytes-vs-source,0.3849888032160314,per-image-clip-probability-retention,83769.33371648313,2,3600.0,1.0,1,25,0.3849888032160314
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_2681.jpg,SeaLake,sam_top3,1.0,1548,474,474,0.3062015503875969,1.0,90,1,1,0,215.90815298259255,SeaLake,1,0.2480784207582473,SeaLake,1.0,0.2480784207582473,1.0,2750/SeaLake/SeaLake_2681.jpg,1548,0.3062015503875969,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,84532.69808217697,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Industrial/Industrial_1126.jpg,Industrial,sam_top3,0.036376953125,4201,2156,671,0.1597238752677933,0.3112244897959184,90,14,13,0,274.548364803195,AnnualCrop,0,0.1785075664520263,Pasture,0.0,0.1152347773313522,0.6455456181591126,2750/Industrial/Industrial_1126.jpg,4201,0.1597238752677933,measured-jpeg-bytes-vs-source,0.6455456181591126,per-image-clip-probability-retention,84912.46309760804,2,3600.0,1.0,1,25,0.6455456181591126
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1270.jpg,Pasture,sam_top3,0.11572265625,3237,1411,779,0.2406549274019153,0.5520907158043941,90,6,5,0,217.9003283381462,AnnualCrop,0,0.1298520714044571,SeaLake,0.0,0.0989235267043113,0.7618170864305203,2750/Pasture/Pasture_1270.jpg,3237,0.2406549274019153,measured-jpeg-bytes-vs-source,0.7618170864305203,per-image-clip-probability-retention,85173.31841600007,2,3600.0,1.0,1,25,0.7618170864305203
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_398.jpg,Highway,sam_top3,0.31298828125,4127,2109,1369,0.3317179549309426,0.6491228070175439,90,7,6,0,245.92759273946285,Highway,1,0.520240068435669,Highway,1.0,0.2252088189125061,0.4328940283083071,2750/Highway/Highway_398.jpg,4127,0.3317179549309426,measured-jpeg-bytes-vs-source,0.4328940283083071,per-image-clip-probability-retention,85188.66425234376,2,3600.0,1.0,1,25,0.4328940283083071
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2548.jpg,HerbaceousVegetation,sam_top3,0.03857421875,3255,1460,695,0.2135176651305683,0.476027397260274,90,6,5,0,239.420335739851,Highway,0,0.0265851393342018,AnnualCrop,0.0,0.0799957290291786,1.0,2750/HerbaceousVegetation/HerbaceousVegetation_2548.jpg,3255,0.2135176651305683,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,85251.84959122902,2,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_2166.jpg,Residential,sam_top3,0.050537109375,4335,2230,828,0.1910034602076124,0.3713004484304932,90,20,13,0,240.864135324955,Residential,1,0.6061871647834778,Industrial,0.0,0.1311872601509094,0.2164137873123193,2750/Residential/Residential_2166.jpg,4335,0.1910034602076124,measured-jpeg-bytes-vs-source,0.2164137873123193,per-image-clip-probability-retention,85665.06444083057,2,3600.0,1.0,1,25,0.2164137873123193
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Pasture/Pasture_1612.jpg,Pasture,sam_top3,0.096435546875,2969,1242,883,0.2974065341865948,0.710950080515298,90,4,3,0,242.23132617771623,AnnualCrop,0,0.106129765510559,SeaLake,0.0,0.0879573673009872,0.8287718989847026,2750/Pasture/Pasture_1612.jpg,2969,0.2974065341865948,measured-jpeg-bytes-vs-source,0.8287718989847026,per-image-clip-probability-retention,85865.76293998158,2,3600.0,1.0,1,25,0.8287718989847026
mobile_sam,/root/autodl-tmp/data/eurosat/2750/River/River_772.jpg,River,sam_top3,0.110107421875,3930,1971,883,0.2246819338422392,0.447995941146626,90,7,5,0,246.9217479228973,Industrial,0,0.0866215303540229,Residential,0.0,0.0660340785980224,0.7623286996678607,2750/River/River_772.jpg,3930,0.2246819338422392,measured-jpeg-bytes-vs-source,0.7623286996678607,per-image-clip-probability-retention,86361.253567843,2,3600.0,1.0,1,25,0.7623286996678607
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Residential/Residential_2302.jpg,Residential,sam_top3,0.107177734375,4441,2365,911,0.205133978833596,0.3852008456659619,90,28,15,0,313.7470204383135,Industrial,0,0.3931828141212463,SeaLake,0.0,0.0649970769882202,0.1653100660909786,2750/Residential/Residential_2302.jpg,4441,0.205133978833596,measured-jpeg-bytes-vs-source,0.1653100660909786,per-image-clip-probability-retention,1409.3196661966297,3,3600.0,1.0,1,25,0.1653100660909786
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_375.jpg,SeaLake,sam_top3,1.0,1678,546,546,0.3253873659117998,1.0,90,1,1,0,210.6324713677168,Forest,0,0.1587596535682678,Forest,0.0,0.1587596535682678,1.0,2750/SeaLake/SeaLake_375.jpg,1678,0.3253873659117998,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,1438.956157863488,3,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/Highway/Highway_760.jpg,Highway,sam_top3,0.174560546875,3961,1951,1002,0.2529664226205503,0.513582778062532,90,14,8,0,222.6751185953617,Residential,0,0.1897832304239273,PermanentCrop,0.0,0.0786342993378639,0.4143374478462347,2750/Highway/Highway_760.jpg,3961,0.2529664226205503,measured-jpeg-bytes-vs-source,0.4143374478462347,per-image-clip-probability-retention,1884.7844528243563,3,3600.0,1.0,1,25,0.4143374478462347
mobile_sam,/root/autodl-tmp/data/eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1956.jpg,HerbaceousVegetation,sam_top3,0.0478515625,3883,1934,704,0.1813031161473088,0.3640124095139607,90,4,3,0,198.7137254327536,Forest,0,0.1022326350212097,SeaLake,0.0,0.0275526698678731,0.269509534427602,2750/HerbaceousVegetation/HerbaceousVegetation_1956.jpg,3883,0.1813031161473088,measured-jpeg-bytes-vs-source,0.269509534427602,per-image-clip-probability-retention,1925.2816614941316,3,3600.0,1.0,1,25,0.269509534427602
mobile_sam,/root/autodl-tmp/data/eurosat/2750/SeaLake/SeaLake_234.jpg,SeaLake,sam_top3,1.0,1625,509,509,0.3132307692307692,1.0,90,1,1,0,200.6616946309805,Forest,0,0.1368371099233627,Forest,0.0,0.1368371099233627,1.0,2750/SeaLake/SeaLake_234.jpg,1625,0.3132307692307692,measured-jpeg-bytes-vs-source,1.0,per-image-clip-probability-retention,2185.215193098633,3,3600.0,1.0,1,25,1.0
mobile_sam,/root/autodl-tmp/data/eurosat/2750/AnnualCrop/AnnualCrop_2420.jpg,AnnualCrop,sam_top3,0.438720703125,3385,1561,1552,0.458493353028065,0.994234465086483,90,3,3,0,227.14244201779368,AnnualCrop,1,0.2417913079261779,Pasture,0.0,0.1233575567603111,0.5101819325861532,2750/AnnualCrop/AnnualCrop_2420.jpg,3385,0.458493353028065,measured-jpeg-bytes-vs-source,0.5101819325861532,per-image-clip-probability-retention,2964.8402894612987,3,3600.0,1.0,1,25,0.5101819325861532
